asset_id,asset_tag,asset_name,asset_category,grant_id,project_id,purchase_date,purchase_cost,currency,useful_life_years,depreciation_method,current_book_value,location_id,custodian_id,condition,verified_date,disposal_date,disposal_method,disposal_proceeds,donor_approval_ref
AST-0242,CDFT-0242,Steel Filing Cabinet,Furniture,GRT-2023-002,PRJ-2023-012,2025-01-18,425000.0,TZS,5,Straight Line,365424.37,LOC-KIL-002,STF-050,Good,2025-02-12,,,,
AST-0243,CDFT-0243,Air Conditioner,Office Equipment,GRT-2024-003,PRJ-2024-005,2022-04-08,1358000.0,TZS,5,Straight Line,412140.45,LOC-ARU-003,STF-025,Fair,2025-07-28,,,,DA-GRT-2024-003-243
AST-0244,CDFT-0244,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-002,PRJ-2024-003,2022-01-03,2934000.0,TZS,5,Straight Line,737817.66,LOC-ARU-003,STF-057,Good,2025-09-09,,,,
AST-0245,CDFT-0245,Satellite Phone,Communication,GRT-2022-004,PRJ-2023-005,2023-03-20,713000.0,TZS,3,Straight Line,110455.62,LOC-KIL-003,STF-009,Good,2025-02-22,,,,
AST-0246,CDFT-0246,Projector - Epson,IT Equipment,GRT-2023-003,PRJ-2023-013,2023-04-08,1143000.0,TZS,3,Straight Line,196889.12,LOC-MAN-004,STF-064,Good,2025-04-30,,,,
AST-0247,CDFT-0247,Radio Set VHF,Communication,GRT-2024-001,PRJ-2024-007,2022-07-14,744000.0,TZS,5,Straight Line,265314.17,LOC-MAN-003,STF-078,Poor,2025-07-24,,,,DA-GRT-2024-001-247
AST-0248,CDFT-0248,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2022-004,PRJ-2023-005,2025-04-22,2472000.0,TZS,5,Straight Line,2252717.86,LOC-ARU-004,STF-064,Good,2025-02-25,,,,
AST-0249,CDFT-0249,HP Desktop Computer,IT Equipment,GRT-2023-001,PRJ-2023-002,2021-05-20,1139000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-078,Good,2025-01-14,,,,DA-GRT-2023-001-249
AST-0250,CDFT-0250,HP Desktop Computer,IT Equipment,GRT-2023-003,PRJ-2023-013,2021-07-17,1311000.0,TZS,3,Straight Line,0.0,LOC-MAN-001,STF-099,Poor,2025-02-09,,,,
AST-0251,CDFT-0251,Microscope,Medical Equipment,GRT-2023-001,PRJ-2023-011,2023-10-02,1604000.0,TZS,5,Straight Line,962839.15,LOC-MAN-001,STF-070,Fair,2025-05-14,,,,
AST-0252,CDFT-0252,Toyota Hilux Double Cab,Vehicle,GRT-2023-002,PRJ-2023-004,2023-02-25,39866000.0,TZS,5,Straight Line,19149869.13,LOC-ARU-004,STF-059,Good,2025-06-11,,,,
AST-0253,CDFT-0253,Canon Printer,IT Equipment,GRT-2024-001,PRJ-2024-001,2024-12-17,893000.0,TZS,3,Straight Line,658289.53,LOC-ARU-001,STF-092,Good,2025-09-09,,,,
AST-0254,CDFT-0254,Dell Laptop Computer,IT Equipment,GRT-2023-001,PRJ-2023-011,2024-09-13,1901000.0,TZS,3,Straight Line,1236539.13,LOC-KIL-003,STF-065,Fair,2025-08-29,,,,
AST-0255,CDFT-0255,Executive Office Desk,Furniture,GRT-2024-002,PRJ-2024-004,2024-06-17,665000.0,TZS,5,Straight Line,493492.81,LOC-ARU-001,STF-042,Fair,2025-06-30,,,,
AST-0256,CDFT-0256,Generator,Office Equipment,GRT-2024-002,PRJ-2024-003,2022-12-16,2871000.0,TZS,5,Straight Line,1267484.6,LOC-MAN-003,STF-044,Poor,2025-01-14,,,,
AST-0257,CDFT-0257,Weighing Scale,Medical Equipment,GRT-2024-002,PRJ-2024-003,2023-04-24,172000.0,TZS,5,Straight Line,88083.78,LOC-KIL-004,STF-031,Good,2025-01-29,,,,DA-GRT-2024-002-257
AST-0258,CDFT-0258,Generator,Office Equipment,GRT-2022-003,PRJ-2023-003,2022-09-17,2934000.0,TZS,5,Straight Line,1150706.37,LOC-MAN-001,STF-042,Good,2025-06-22,,,,
AST-0259,CDFT-0259,Satellite Phone,Communication,GRT-2024-001,PRJ-2024-007,2023-11-21,1010000.0,TZS,3,Straight Line,383214.69,LOC-ARU-003,STF-074,Good,2025-05-17,2025-04-25,Sold,227000.0,
AST-0260,CDFT-0260,Generator,Office Equipment,GRT-2023-001,PRJ-2023-011,2021-07-24,2954000.0,TZS,5,Straight Line,479190.97,LOC-MAN-001,STF-104,Fair,2025-04-16,,,,DA-GRT-2023-001-260
AST-0261,CDFT-0261,Conference Table,Furniture,GRT-2024-001,PRJ-2024-001,2023-01-15,1050000.0,TZS,5,Straight Line,480800.82,LOC-KIL-002,STF-108,Good,2025-04-14,,,,DA-GRT-2024-001-261
AST-0262,CDFT-0262,Projector - Epson,IT Equipment,GRT-2023-001,PRJ-2023-002,2022-09-01,1115000.0,TZS,3,Straight Line,0.0,LOC-MAN-002,STF-096,Fair,2025-07-25,,,,DA-GRT-2023-001-262
AST-0263,CDFT-0263,Radio Set VHF,Communication,GRT-2023-002,PRJ-2023-004,2024-04-27,767000.0,TZS,5,Straight Line,547767.15,LOC-MAN-001,STF-061,Good,2025-05-20,,,,
AST-0264,CDFT-0264,Steel Filing Cabinet,Furniture,GRT-2024-001,PRJ-2024-001,2023-10-31,440000.0,TZS,5,Straight Line,271107.46,LOC-MAN-001,STF-041,Poor,2025-06-03,,,,
AST-0265,CDFT-0265,Blood Pressure Monitor,Medical Equipment,GRT-2024-004,PRJ-2024-006,2023-07-18,292000.0,TZS,5,Straight Line,163128.27,LOC-MAN-003,STF-091,Fair,2025-04-03,,,,
AST-0266,CDFT-0266,Canon Printer,IT Equipment,GRT-2021-001,PRJ-2023-007,2024-09-15,901000.0,TZS,3,Straight Line,587715.95,LOC-MAN-003,STF-069,Poor,2025-08-28,,,,DA-GRT-2021-001-266
AST-0267,CDFT-0267,Weighing Scale,Medical Equipment,GRT-2023-001,PRJ-2023-002,2023-12-06,220000.0,TZS,5,Straight Line,139890.49,LOC-KIL-004,STF-020,Good,2025-07-06,,,,DA-GRT-2023-001-267
AST-0268,CDFT-0268,Office Chair,Furniture,GRT-2023-005,PRJ-2023-010,2022-10-15,330000.0,TZS,5,Straight Line,134484.6,LOC-ARU-003,STF-035,Poor,2025-02-02,,,,DA-GRT-2023-005-268
AST-0269,CDFT-0269,Water Dispenser,Office Equipment,GRT-2023-003,PRJ-2023-013,2022-04-29,305000.0,TZS,3,Straight Line,0.0,LOC-KIL-004,STF-004,Good,2025-05-03,,,,
AST-0270,CDFT-0270,Office Chair,Furniture,GRT-2023-002,PRJ-2023-012,2023-06-13,282000.0,TZS,5,Straight Line,152137.17,LOC-ARU-001,STF-018,Good,2025-01-19,,,,
AST-0271,CDFT-0271,Executive Office Desk,Furniture,GRT-2023-003,PRJ-2023-006,2024-08-12,713000.0,TZS,5,Straight Line,550976.73,LOC-ARU-004,STF-101,Poor,2025-01-22,,,,
AST-0272,CDFT-0272,Toyota Hiace Minibus,Vehicle,GRT-2024-001,PRJ-2024-001,2021-05-11,26355000.0,TZS,5,Straight Line,3207336.76,LOC-KIL-002,STF-051,Good,2025-07-06,,,,DA-GRT-2024-001-272
AST-0273,CDFT-0273,HP Desktop Computer,IT Equipment,GRT-2024-001,PRJ-2024-007,2025-02-13,1269000.0,TZS,3,Straight Line,1002634.5,LOC-MAN-002,STF-100,Fair,2025-03-03,,,,DA-GRT-2024-001-273
AST-0274,CDFT-0274,Executive Office Desk,Furniture,GRT-2022-003,PRJ-2023-003,2022-05-03,665000.0,TZS,5,Straight Line,210924.71,LOC-ARU-002,STF-043,Fair,2025-03-04,,,,DA-GRT-2022-003-274
AST-0275,CDFT-0275,Blood Pressure Monitor,Medical Equipment,GRT-2023-004,PRJ-2023-008,2023-05-17,372000.0,TZS,5,Straight Line,195191.79,LOC-KIL-004,STF-036,Good,2025-03-15,,,,
AST-0276,CDFT-0276,Executive Office Desk,Furniture,GRT-2023-001,PRJ-2023-002,2023-10-02,772000.0,TZS,5,Straight Line,463411.36,LOC-KIL-002,STF-041,Fair,2025-07-11,,,,
AST-0277,CDFT-0277,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-004,PRJ-2023-009,2025-05-26,2657000.0,TZS,5,Straight Line,2470773.58,LOC-ARU-002,STF-106,Good,2025-07-05,,,,
AST-0278,CDFT-0278,Water Dispenser,Office Equipment,GRT-2023-003,PRJ-2023-013,2021-03-13,432000.0,TZS,3,Straight Line,0.0,LOC-MAN-003,STF-031,Poor,2025-01-28,,,,
AST-0279,CDFT-0279,Blood Pressure Monitor,Medical Equipment,GRT-2024-002,PRJ-2024-003,2024-11-04,301000.0,TZS,5,Straight Line,246445.04,LOC-ARU-003,STF-002,Good,2025-05-02,,,,DA-GRT-2024-002-279
AST-0280,CDFT-0280,Blood Pressure Monitor,Medical Equipment,GRT-2023-004,PRJ-2023-009,2022-09-09,390000.0,TZS,5,Straight Line,151248.46,LOC-KIL-003,STF-118,Good,2025-05-01,,,,
AST-0281,CDFT-0281,Conference Table,Furniture,GRT-2023-005,PRJ-2023-010,2021-03-11,1435000.0,TZS,5,Straight Line,126704.31,LOC-ARU-004,STF-061,Good,2025-02-11,,,,DA-GRT-2023-005-281
AST-0282,CDFT-0282,Conference Table,Furniture,GRT-2023-002,PRJ-2023-004,2021-11-25,1347000.0,TZS,5,Straight Line,309966.74,LOC-ARU-002,STF-054,Fair,2025-05-14,,,,DA-GRT-2023-002-282
AST-0283,CDFT-0283,Grain Storage Silo,Agricultural Equipment,GRT-2024-003,PRJ-2024-005,2024-11-24,3170000.0,TZS,10,Straight Line,2900083.5,LOC-KIL-003,STF-081,Good,2025-01-27,,,,
AST-0284,CDFT-0284,Water Dispenser,Office Equipment,GRT-2024-002,PRJ-2024-004,2022-02-14,301000.0,TZS,3,Straight Line,0.0,LOC-KIL-002,STF-015,Fair,2025-06-06,,,,
AST-0285,CDFT-0285,Irrigation Pump,Agricultural Equipment,GRT-2022-004,PRJ-2023-005,2024-05-01,1570000.0,TZS,5,Straight Line,1124683.09,LOC-ARU-002,STF-058,Fair,2025-07-30,,,,
AST-0286,CDFT-0286,HP Desktop Computer,IT Equipment,GRT-2024-001,PRJ-2024-007,2022-11-02,1284000.0,TZS,3,Straight Line,37204.65,LOC-ARU-003,STF-048,Poor,2025-05-25,,,,
AST-0287,CDFT-0287,Blood Pressure Monitor,Medical Equipment,GRT-2024-001,PRJ-2024-007,2022-04-05,392000.0,TZS,5,Straight Line,118324.44,LOC-MAN-003,STF-079,Good,2025-01-12,,,,DA-GRT-2024-001-287
AST-0288,CDFT-0288,Toyota Hiace Minibus,Vehicle,GRT-2021-001,PRJ-2023-007,2022-06-21,34674000.0,TZS,5,Straight Line,11928235.73,LOC-KIL-003,STF-012,Fair,2025-03-28,2025-03-15,Transferred to Government,,DA-GRT-2021-001-288
AST-0289,CDFT-0289,Canon Printer,IT Equipment,GRT-2023-002,PRJ-2023-004,2021-01-29,1042000.0,TZS,3,Straight Line,0.0,LOC-ARU-004,STF-106,Fair,2025-09-27,,,,DA-GRT-2023-002-289
AST-0290,CDFT-0290,Dell Laptop Computer,IT Equipment,GRT-2021-001,PRJ-2023-007,2022-01-26,1622000.0,TZS,3,Straight Line,0.0,LOC-ARU-004,STF-049,Poor,2025-05-17,,,,
AST-0291,CDFT-0291,Projector - Epson,IT Equipment,GRT-2024-001,PRJ-2024-001,2025-01-28,1284000.0,TZS,3,Straight Line,995737.17,LOC-ARU-003,STF-102,Fair,2025-04-07,,,,
AST-0292,CDFT-0292,Office Chair,Furniture,GRT-2023-004,PRJ-2023-008,2024-06-19,347000.0,TZS,5,Straight Line,257886.79,LOC-MAN-003,STF-083,Good,2025-05-08,,,,
AST-0293,CDFT-0293,Toyota Land Cruiser 4x4,Vehicle,GRT-2024-001,PRJ-2024-002,2024-11-20,45495000.0,TZS,5,Straight Line,37647813.14,LOC-MAN-004,STF-055,Good,2025-04-19,,,,DA-GRT-2024-001-293
AST-0294,CDFT-0294,Executive Office Desk,Furniture,GRT-2023-002,PRJ-2023-012,2021-05-01,541000.0,TZS,5,Straight Line,62875.98,LOC-ARU-004,STF-117,Good,2025-06-20,,,,
AST-0295,CDFT-0295,Air Conditioner,Office Equipment,GRT-2023-003,PRJ-2023-013,2024-12-24,1467000.0,TZS,5,Straight Line,1241276.8,LOC-ARU-001,STF-051,Fair,2025-01-24,2025-05-31,Donated,,DA-GRT-2023-003-295
AST-0296,CDFT-0296,HP Desktop Computer,IT Equipment,GRT-2023-002,PRJ-2023-012,2021-03-26,1730000.0,TZS,3,Straight Line,0.0,LOC-MAN-001,STF-064,Fair,2025-04-02,,,,DA-GRT-2023-002-296
AST-0297,CDFT-0297,Microscope,Medical Equipment,GRT-2024-001,PRJ-2024-002,2024-12-25,1547000.0,TZS,5,Straight Line,1309814.51,LOC-KIL-002,STF-041,Fair,2025-08-10,,,,
AST-0298,CDFT-0298,HP Desktop Computer,IT Equipment,GRT-2023-004,PRJ-2023-009,2025-03-12,1435000.0,TZS,3,Straight Line,1169150.13,LOC-ARU-001,STF-079,Good,2025-08-09,,,,DA-GRT-2023-004-298
AST-0299,CDFT-0299,Executive Office Desk,Furniture,GRT-2023-005,PRJ-2023-010,2021-12-04,671000.0,TZS,5,Straight Line,157714.85,LOC-KIL-003,STF-072,Good,2025-09-09,,,,DA-GRT-2023-005-299
AST-0300,CDFT-0300,Satellite Phone,Communication,GRT-2024-003,PRJ-2024-005,2021-04-19,924000.0,TZS,3,Straight Line,0.0,LOC-KIL-003,STF-005,Good,2025-03-18,,,,
AST-0301,CDFT-0301,Canon Printer,IT Equipment,GRT-2023-005,PRJ-2023-010,2021-08-26,950000.0,TZS,3,Straight Line,0.0,LOC-MAN-004,STF-072,Good,2025-01-21,,,,
AST-0302,CDFT-0302,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2022-004,PRJ-2023-005,2021-09-11,2041000.0,TZS,5,Straight Line,385848.19,LOC-ARU-001,STF-024,Good,2025-02-17,,,,DA-GRT-2022-004-302
AST-0303,CDFT-0303,Irrigation Pump,Agricultural Equipment,GRT-2024-001,PRJ-2024-007,2024-09-20,1638000.0,TZS,5,Straight Line,1300758.11,LOC-KIL-001,STF-068,Fair,2025-04-19,,,,DA-GRT-2024-001-303
AST-0304,CDFT-0304,Canon Printer,IT Equipment,GRT-2022-003,PRJ-2023-003,2022-05-20,839000.0,TZS,3,Straight Line,0.0,LOC-ARU-002,STF-004,Poor,2025-09-13,,,,
AST-0305,CDFT-0305,Satellite Phone,Communication,GRT-2024-002,PRJ-2024-003,2024-04-24,727000.0,TZS,3,Straight Line,378676.93,LOC-KIL-002,STF-059,Good,2025-06-15,,,,DA-GRT-2024-002-305
AST-0306,CDFT-0306,Satellite Phone,Communication,GRT-2023-004,PRJ-2023-009,2024-05-01,864000.0,TZS,3,Straight Line,455556.47,LOC-KIL-001,STF-084,Fair,2025-01-03,,,,DA-GRT-2023-004-306
AST-0307,CDFT-0307,Microscope,Medical Equipment,GRT-2024-001,PRJ-2024-007,2021-09-22,1703000.0,TZS,5,Straight Line,332207.39,LOC-ARU-001,STF-042,Good,2025-01-25,,,,DA-GRT-2024-001-307
AST-0308,CDFT-0308,Toyota Hiace Minibus,Vehicle,GRT-2023-003,PRJ-2023-013,2023-02-21,29294000.0,TZS,5,Straight Line,14007384.26,LOC-KIL-004,STF-099,Good,2025-07-24,,,,DA-GRT-2023-003-308
AST-0309,CDFT-0309,Toyota Hiace Minibus,Vehicle,GRT-2021-001,PRJ-2023-007,2021-11-30,22658000.0,TZS,5,Straight Line,5276010.68,LOC-MAN-003,STF-020,Good,2025-07-26,,,,
AST-0310,CDFT-0310,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-001,PRJ-2024-001,2024-11-03,2785000.0,TZS,5,Straight Line,2278705.68,LOC-KIL-002,STF-107,Fair,2025-03-09,,,,
AST-0311,CDFT-0311,Projector - Epson,IT Equipment,GRT-2024-002,PRJ-2024-004,2023-09-03,1224000.0,TZS,3,Straight Line,376164.27,LOC-ARU-003,STF-104,Good,2025-08-05,,,,
AST-0312,CDFT-0312,Canon Printer,IT Equipment,GRT-2023-005,PRJ-2023-010,2021-07-10,846000.0,TZS,3,Straight Line,0.0,LOC-ARU-004,STF-087,Good,2025-09-20,,,,
AST-0313,CDFT-0313,Satellite Phone,Communication,GRT-2023-001,PRJ-2023-011,2023-12-16,953000.0,TZS,3,Straight Line,383330.82,LOC-ARU-004,STF-056,Fair,2025-09-26,,,,
AST-0314,CDFT-0314,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2022-004,PRJ-2023-005,2024-11-02,2244000.0,TZS,5,Straight Line,1834827.1,LOC-ARU-001,STF-073,Good,2025-05-08,,,,
AST-0315,CDFT-0315,Toyota Hiace Minibus,Vehicle,GRT-2024-004,PRJ-2024-006,2021-08-09,33958000.0,TZS,5,Straight Line,5806097.47,LOC-ARU-004,STF-085,Fair,2025-08-06,,,,DA-GRT-2024-004-315
AST-0316,CDFT-0316,Executive Office Desk,Furniture,GRT-2024-001,PRJ-2024-007,2021-06-17,624000.0,TZS,5,Straight Line,88581.52,LOC-KIL-003,STF-108,Poor,2025-09-15,2025-04-18,Written Off,,
AST-0317,CDFT-0317,Toyota Hiace Minibus,Vehicle,GRT-2024-001,PRJ-2024-001,2022-10-05,27645000.0,TZS,5,Straight Line,11114765.91,LOC-ARU-004,STF-080,Fair,2025-08-21,,,,DA-GRT-2024-001-317
AST-0318,CDFT-0318,Conference Table,Furniture,GRT-2023-003,PRJ-2023-006,2022-03-09,1482000.0,TZS,5,Straight Line,425428.34,LOC-MAN-002,STF-034,Good,2025-02-10,,,,DA-GRT-2023-003-318
AST-0319,CDFT-0319,Dell Laptop Computer,IT Equipment,GRT-2023-001,PRJ-2023-001,2021-01-12,1791000.0,TZS,3,Straight Line,0.0,LOC-MAN-004,STF-052,Good,2025-03-01,2025-05-03,Donated,,DA-GRT-2023-001-319
AST-0320,CDFT-0320,Air Conditioner,Office Equipment,GRT-2024-001,PRJ-2024-001,2024-06-20,1352000.0,TZS,5,Straight Line,1005532.65,LOC-MAN-004,STF-087,Poor,2025-07-04,,,,
AST-0321,CDFT-0321,Office Chair,Furniture,GRT-2022-004,PRJ-2023-005,2021-01-29,235000.0,TZS,5,Straight Line,15473.65,LOC-MAN-004,STF-025,Good,2025-02-27,,,,DA-GRT-2022-004-321
AST-0322,CDFT-0322,Projector - Epson,IT Equipment,GRT-2022-004,PRJ-2023-005,2024-08-23,1220000.0,TZS,3,Straight Line,770189.37,LOC-MAN-001,STF-025,Good,2025-08-12,,,,
AST-0323,CDFT-0323,Microscope,Medical Equipment,GRT-2023-005,PRJ-2023-010,2021-02-14,1560000.0,TZS,5,Straight Line,116386.04,LOC-MAN-004,STF-090,Good,2025-03-27,,,,
AST-0324,CDFT-0324,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-003,PRJ-2024-005,2024-04-13,2429000.0,TZS,5,Straight Line,1716094.32,LOC-ARU-003,STF-007,Good,2025-04-14,,,,
AST-0325,CDFT-0325,Dell Laptop Computer,IT Equipment,GRT-2023-005,PRJ-2023-010,2023-05-02,1951000.0,TZS,3,Straight Line,378804.7,LOC-MAN-002,STF-094,Poor,2025-09-11,,,,
AST-0326,CDFT-0326,Office Chair,Furniture,GRT-2024-002,PRJ-2024-004,2023-09-23,229000.0,TZS,5,Straight Line,136334.15,LOC-KIL-001,STF-068,Fair,2025-09-07,,,,
AST-0327,CDFT-0327,Generator,Office Equipment,GRT-2022-003,PRJ-2023-003,2022-07-03,3297000.0,TZS,5,Straight Line,1155868.17,LOC-KIL-002,STF-064,Fair,2025-08-02,,,,DA-GRT-2022-003-327
AST-0328,CDFT-0328,Water Dispenser,Office Equipment,GRT-2023-005,PRJ-2023-010,2021-02-12,335000.0,TZS,3,Straight Line,0.0,LOC-ARU-004,STF-045,Good,2025-05-28,,,,
AST-0329,CDFT-0329,Irrigation Pump,Agricultural Equipment,GRT-2024-001,PRJ-2024-002,2024-05-18,1258000.0,TZS,5,Straight Line,912889.53,LOC-ARU-001,STF-093,Poor,2025-08-28,,,,DA-GRT-2024-001-329
AST-0330,CDFT-0330,Weighing Scale,Medical Equipment,GRT-2024-002,PRJ-2024-003,2023-08-26,211000.0,TZS,5,Straight Line,122382.89,LOC-ARU-001,STF-089,Poor,2025-03-24,,,,DA-GRT-2024-002-330
AST-0331,CDFT-0331,Satellite Phone,Communication,GRT-2023-003,PRJ-2023-006,2022-02-13,865000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-064,Good,2025-09-09,,,,
AST-0332,CDFT-0332,Projector - Epson,IT Equipment,GRT-2023-001,PRJ-2023-001,2023-01-05,1261000.0,TZS,3,Straight Line,110190.05,LOC-KIL-003,STF-106,Good,2025-07-02,,,,DA-GRT-2023-001-332
AST-0333,CDFT-0333,Irrigation Pump,Agricultural Equipment,GRT-2022-003,PRJ-2023-003,2022-11-23,1140000.0,TZS,5,Straight Line,488928.13,LOC-KIL-002,STF-072,Good,2025-02-28,,,,
AST-0334,CDFT-0334,Executive Office Desk,Furniture,GRT-2024-002,PRJ-2024-003,2025-04-25,811000.0,TZS,5,Straight Line,740391.38,LOC-MAN-004,STF-112,Good,2025-05-17,,,,
AST-0335,CDFT-0335,Satellite Phone,Communication,GRT-2023-001,PRJ-2023-002,2023-06-16,720000.0,TZS,3,Straight Line,169363.45,LOC-KIL-002,STF-014,Poor,2025-08-23,,,,DA-GRT-2023-001-335
AST-0336,CDFT-0336,Air Conditioner,Office Equipment,GRT-2023-002,PRJ-2023-004,2024-02-26,1382000.0,TZS,5,Straight Line,940819.44,LOC-MAN-003,STF-016,Good,2025-09-17,,,,DA-GRT-2023-002-336
AST-0337,CDFT-0337,Steel Filing Cabinet,Furniture,GRT-2024-001,PRJ-2024-001,2024-12-21,331000.0,TZS,5,Straight Line,279526.21,LOC-KIL-002,STF-020,Good,2025-09-17,,,,DA-GRT-2024-001-337
AST-0338,CDFT-0338,Conference Table,Furniture,GRT-2023-002,PRJ-2023-004,2022-02-18,1402000.0,TZS,5,Straight Line,387877.07,LOC-KIL-001,STF-032,Good,2025-08-01,,,,DA-GRT-2023-002-338
AST-0339,CDFT-0339,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2024-004,PRJ-2024-006,2021-12-17,2289000.0,TZS,5,Straight Line,554310.88,LOC-ARU-003,STF-047,Good,2025-05-17,,,,DA-GRT-2024-004-339
AST-0340,CDFT-0340,UPS Battery Backup,IT Equipment,GRT-2024-004,PRJ-2024-006,2023-05-14,391000.0,TZS,3,Straight Line,80198.27,LOC-ARU-003,STF-053,Poor,2025-04-27,,,,DA-GRT-2024-004-340
AST-0341,CDFT-0341,Microscope,Medical Equipment,GRT-2024-004,PRJ-2024-006,2024-10-29,2211000.0,TZS,5,Straight Line,1803001.64,LOC-KIL-001,STF-092,Good,2025-01-16,,,,DA-GRT-2024-004-341
AST-0342,CDFT-0342,Toyota Hiace Minibus,Vehicle,GRT-2024-001,PRJ-2024-002,2023-04-03,23468000.0,TZS,5,Straight Line,11748456.67,LOC-ARU-003,STF-098,Poor,2025-03-26,,,,
AST-0343,CDFT-0343,Water Dispenser,Office Equipment,GRT-2024-001,PRJ-2024-007,2021-04-29,304000.0,TZS,3,Straight Line,0.0,LOC-ARU-003,STF-052,Fair,2025-09-24,,,,DA-GRT-2024-001-343
AST-0344,CDFT-0344,Radio Set VHF,Communication,GRT-2024-001,PRJ-2024-001,2025-01-17,682000.0,TZS,5,Straight Line,586025.19,LOC-KIL-001,STF-106,Fair,2025-06-10,,,,
AST-0345,CDFT-0345,Irrigation Pump,Agricultural Equipment,GRT-2022-004,PRJ-2023-005,2024-12-05,1505000.0,TZS,5,Straight Line,1257772.07,LOC-MAN-001,STF-080,Good,2025-08-17,,,,DA-GRT-2022-004-345
AST-0346,CDFT-0346,Water Dispenser,Office Equipment,GRT-2024-002,PRJ-2024-003,2025-05-20,350000.0,TZS,3,Straight Line,307198.27,LOC-ARU-001,STF-011,Fair,2025-07-27,,,,
AST-0347,CDFT-0347,Conference Table,Furniture,GRT-2022-004,PRJ-2023-005,2023-12-02,1171000.0,TZS,5,Straight Line,742034.09,LOC-MAN-001,STF-071,Fair,2025-05-26,,,,
AST-0348,CDFT-0348,Conference Table,Furniture,GRT-2023-003,PRJ-2023-006,2021-02-17,1369000.0,TZS,5,Straight Line,104385.08,LOC-ARU-001,STF-093,Good,2025-05-13,,,,
AST-0349,CDFT-0349,Irrigation Pump,Agricultural Equipment,GRT-2023-001,PRJ-2023-002,2023-02-03,1190000.0,TZS,5,Straight Line,557288.16,LOC-KIL-001,STF-097,Good,2025-09-17,,,,DA-GRT-2023-001-349
AST-0350,CDFT-0350,Dell Laptop Computer,IT Equipment,GRT-2024-001,PRJ-2024-007,2025-02-18,1803000.0,TZS,3,Straight Line,1432774.13,LOC-KIL-004,STF-104,Good,2025-08-21,,,,DA-GRT-2024-001-350
AST-0351,CDFT-0351,Generator,Office Equipment,GRT-2023-002,PRJ-2023-012,2024-05-04,3691000.0,TZS,5,Straight Line,2650143.05,LOC-MAN-003,STF-101,Good,2025-06-29,,,,DA-GRT-2023-002-351
AST-0352,CDFT-0352,Generator,Office Equipment,GRT-2024-002,PRJ-2024-004,2023-12-01,3859000.0,TZS,5,Straight Line,2443240.93,LOC-MAN-001,STF-075,Fair,2025-05-07,,,,
AST-0353,CDFT-0353,Steel Filing Cabinet,Furniture,GRT-2022-004,PRJ-2023-005,2024-12-28,382000.0,TZS,5,Straight Line,324059.41,LOC-KIL-001,STF-055,Good,2025-07-30,,,,DA-GRT-2022-004-353
AST-0354,CDFT-0354,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2022-003,PRJ-2023-003,2023-01-27,2152000.0,TZS,5,Straight Line,999553.18,LOC-MAN-001,STF-067,Fair,2025-09-27,,,,DA-GRT-2022-003-354
AST-0355,CDFT-0355,Executive Office Desk,Furniture,GRT-2023-005,PRJ-2023-010,2023-06-21,691000.0,TZS,5,Straight Line,375816.97,LOC-ARU-003,STF-106,Fair,2025-09-08,,,,
AST-0356,CDFT-0356,Irrigation Pump,Agricultural Equipment,GRT-2024-003,PRJ-2024-005,2021-09-22,1200000.0,TZS,5,Straight Line,234086.24,LOC-KIL-002,STF-089,Fair,2025-09-20,,,,
AST-0357,CDFT-0357,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-003,PRJ-2023-006,2024-02-19,1955000.0,TZS,5,Straight Line,1323405.2,LOC-ARU-003,STF-015,Good,2025-03-02,,,,
AST-0358,CDFT-0358,Generator,Office Equipment,GRT-2024-004,PRJ-2024-006,2021-11-10,3256000.0,TZS,5,Straight Line,722515.54,LOC-ARU-002,STF-039,Good,2025-07-10,,,,
AST-0359,CDFT-0359,Toyota Land Cruiser 4x4,Vehicle,GRT-2022-004,PRJ-2023-005,2025-05-25,52022000.0,TZS,5,Straight Line,48347345.38,LOC-KIL-004,STF-024,Fair,2025-08-04,2024-11-08,Transferred to Government,,DA-GRT-2022-004-359
AST-0360,CDFT-0360,Rapid Test Kit Storage Fridge,Medical Equipment,GRT-2023-002,PRJ-2023-012,2022-12-16,1922000.0,TZS,5,Straight Line,848521.56,LOC-MAN-002,STF-040,Good,2025-01-23,,,,
AST-0361,CDFT-0361,Conference Table,Furniture,GRT-2023-001,PRJ-2023-011,2025-01-14,1382000.0,TZS,5,Straight Line,1185247.09,LOC-MAN-001,STF-082,Poor,2025-03-09,,,,
AST-0362,CDFT-0362,Microscope,Medical Equipment,GRT-2022-004,PRJ-2023-005,2025-01-30,1980000.0,TZS,5,Straight Line,1715457.91,LOC-MAN-003,STF-080,Good,2025-02-15,,,,
